num,question,answer,filename,
41,".依《醫宗金鑑．刺灸心法》中之八脈交會穴之主治，可治膀胱氣痛、腸鳴、乳癰等，下列何者正確？
A.申脈
B.公孫
C.後谿
D.照海",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
42,".脾足太陰之脈，起於大指之端，循指內側白肉際，過核骨後，上內踝前廉，上腨內。文中「腨」是指下列人
體那個部位？
A.脛前肌
B.膝關節
C. 腓腸肌
D.股四頭肌",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
43,".下列何者症狀是足太陰脾經的「是動病」？
A.舌本強
B.善呻數欠
C.目黃口乾
D.口苦善太息",A,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
44,".依《難經．二十四難》，下列何者為三陰氣俱絕之候？
A.目眩轉目瞑
B.骨枯
C.筋縮引卵與舌卷
D.皮枯毛折",A,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
45,".依《素問．骨空論》所記載，「起於氣街，並少陰之經，俠臍上行，至胸中而散」是指下列何脈？
A.任脈
B.衝脈
C.帶脈
D.心脈",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
46,".依《靈樞．經脈》，有關三焦手少陽之脈的敘述，下列何者錯誤？
A.三焦手少陽之脈起於小指次指之端
B.三焦手少陽之脈循行部位從耳後入耳中，出走耳前，過客主人前。
C.是主津液所生病者
D.盛者，人迎大一倍於寸口；虛者，人迎反小於寸口也",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
47,".依《靈樞．經脈》，有關經脈循行部位之敘述，下列那一條經脈沒有入「缺盆」？
A.膽足少陽之脈
B.三焦手少陽之脈
C.膀胱足太陽之脈
D.小腸手太陽之脈",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
48,".依《靈樞．九針論》，有關十二經氣血之敘述，下列何者錯誤？
A.太陰多血少氣，刺太陰出血惡氣
B.陽明多血多氣，刺陽明出血氣
C.厥陰多血少氣，刺厥陰出血惡氣
D.少陽多血少氣，刺少陽出血惡氣",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
49,".依《靈樞．經脈》，有關手足三陽經於臉部之循行分布，下列敘述何者錯誤？
A.手陽明：還出挾口，交人中，上挾鼻孔
B.足陽明：起於鼻之交頞中，下循鼻外，入上齒中
C.手少陽：出走耳前，過客主人前，交頰，至目銳眥
D.足少陽：循頸，上頰至目銳眥，卻入耳中",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
50,".依《難經．二十八難》所述，帶脈起於下列何處？
A.神闕
B.季脇
C.命門
D.胞中",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
51,".《素問．至真要大論》中提到，帝曰：「五味陰陽之用何如？」，關於五味屬性何者錯誤？
A.辛甘發散為陽
B.酸苦涌泄為陰
C.淡味滲泄為和
D.鹹味涌泄為陰",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
52,".依《靈樞．大惑論》的論述，下列何者為「善忘」的病機？①邪氣留於上 ②上氣不足，下氣有餘 ③腸胃
實而心肺虛 ④營衛留於下，久之不以時上 ⑤衛氣留久於陰而不行
A.①③⑤
B.①②④
C.②③④
D.②③⑤",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
53,".依《靈樞．百病始生》所描述，導致積的病因與機轉，下列何者錯誤？
A.寒起於足，血脈凝澀，入於腸胃，令腸胃䐜脹而致
B.外邪入皮膚，令熱不得散，熱勝肉腐，久而生積
C.用力過度、暴飲多食、起居不節而傷絡，血溢腸外，腸外有寒，汁沫併合凝聚
D.外中於寒，內傷憂怒，氣上逆而六輸不通，血凝津聚",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
54,".《素問．至真要大論》中提到有關治療法則及藥物的運用，下列敘述何者錯誤？
A.組方君一臣三佐五為中方，適用一般疾病
B.對於病勢較重，病情較複雜者，取寒者熱之逆治法
C.病從內在而生，而波及外在體表者，先調其內
D.病由外生而影響到內部，且偏重於內部的，先治其外",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
55,".依據《靈樞．本神》關於情志過激傷及臟腑之關係，下列敘述何者錯誤？
A.心，怵惕思慮者，傷神
B.肺，喜樂無極者，傷魄
C.脾，愁憂而不解者，傷意
D.肝，盛怒不止者，傷魂",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
56,".依《素問．宣明五氣》論述五勞所傷，下列敘述共有幾項正確？①久視傷肝 ②久臥傷脈 ③久立傷骨 ④
久行傷筋 ⑤久坐傷肉
A.1
B.2
C.3
D.4",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
57,".依《素問．調經論》所述，關於「陰之生實」之症候，下列敘述何者正確？
A.喜則氣下，悲則氣消，消則脈虛空
B.因寒飲食，寒氣熏滿，則血泣氣去
C.喜怒不節，則陰氣上逆
D.皮膚不收，肌膚堅緊，榮血泣，衛氣去",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
58,".依《素問．生氣通天論》關於薄厥論述，下列敘述共有幾項正確？①陽氣衰於上 ②陰氣衰於下 ③大怒則
形氣絕 ④血菀於上 ⑤煩勞則張
A.1
B.2
C.3
D.4",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
59,".依《素問．生氣通天論》論述「陰之所生，本在五味，陰之五宮，傷在五味」，下列敘述何者錯誤？
A.味過於鹹，大骨氣勞，短肌，心氣抑
B.味過於酸，筋脈沮弛，精神乃央
C.味過於苦，脾氣不濡，胃氣乃厚
D.味過於甘，心氣喘滿，色黑，腎氣不衡",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
60,".依《素問．宣明五氣》敍述關於五氣所病，下列敘述何者錯誤？
A.心為噫
B.肝為語
C.腎為欠為嚏
D.脾為泄",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
61,".依《素問．至真要大論》病機敘述，下列何者病機屬於濕？
A.諸痿喘嘔
B.諸病胕腫，疼酸驚駭
C.諸病水液，澄澈清涼
D.諸痙項強",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
62,".依《素問．熱論》，有關傷寒傳少陽之症狀敘述，下列何者正確？
A.腰脊強
B.目痛而鼻乾
C.腹滿而嗌乾
D.耳聾",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
63,".《素問．調經論》：「血之與氣，並走於上，則為大厥」，是指經絡病機中的何種病機？
A.經絡氣血旺盛
B.經絡氣血瘀滯
C.經絡氣血衰竭
D.經絡氣血逆亂",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
64,".依據中醫基本理論，能導致心血與脾氣損傷的病因，下列何者最正確？
A.勞神過度
B.勞力過度
C.飲食過度
D.房勞過度",A,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
65,".張媽媽冬天經常全身痠痛、痛處固定，疼痛會自行緩解但反覆發作。依據《靈樞．周痹》之內容，有關其致
病病機之相關論述，下列何者錯誤？
A.此為「眾痹」
B.痛則神歸之，神歸之則寒，寒則為厥，厥則他痹發
C.此病邪內不在藏，而外未發於皮
D.此風寒濕氣客於外分肉之間，迫切為沫，沫得寒則聚，排分肉而痛",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
66,".依據《難經．十四難》有關根脈死症的論述，下列何者最適宜？
A.上部無脈，下部有脈，癃閉者死
B.上部無脈，中部有脈，噎膈者死
C.上部有脈，中部無脈，便秘者死
D.上部有脈，下部無脈，不吐者死",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
67,".根據《素問．奇病論》有關脾癉口甘治療的論述，下列何者處方最適宜？
A.梅
B.竹
C.菊
D.蘭",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
68,".農忙後張先生在戶外納涼，因疲勞而睡著，忽然被小狗叫聲驚醒，頓感茫然、惡寒。依《素問．舉痛論》其
體內氣的變化機轉，下列敘述何者錯誤？
A.氣耗
B.氣收
C.氣亂
D.氣泄",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
69,".依《難經．四十八難》所論，關於臨床診斷辨別疾病虛實之法，下列何者正確？
A.出者為實
B.濡者為虛
C.不言者為虛
D.癢者為實",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
70,".蔡姓家事服務員，接案過多致使每天工作將近十小時。症見右手拇指、食指中指屈伸酸痛，按之腫脹，右手
上舉時肩前及上臂酸痛，同時伴有口渴，咽乾。望之眼白部分紅絲較多，顏色稍帶淡黃。根據《靈樞．經
脈》所敘述，造成此病證之經脈所生病，下列何者正確？
A.主筋之所生病
B.主骨之所生病
C.主津液所生病
D.主血之所生病",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
71,".關於《靈樞．五禁》篇中「五逆」，下列敘述何者錯誤？
A.熱病脈滑，汗已出，脈盛躁
B.病泄，脈洪大
C.淫而奪形，身熱，色夭然白，及後下血衃，血衃篤重
D.寒熱奪形，脈堅搏",A,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
72,".依《素問．陰陽應象大論》論述到五氣致病所出現的特徵，何者錯誤？
A.寒勝則腫
B.風勝則動
C.燥勝則乾
D.濕勝則濡瀉",A,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
73,".依《素問．陰陽別論》關於「二陽之病」之論述，下列何者錯誤？
A.發心脾
B.女子不月
C.傳為暑消
D.傳為息賁",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
74,".依《素問．舉痛論》，怒對於氣機的影響為何？
A.氣緩
B.氣消
C.氣下
D.氣上",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
75,".依據《素問．舉痛論》，若病人描述疼痛在少腹與脅肋相引痛，則病位在下列何脈？
A.少陽
B.少陰
C.厥陰
D.太陰",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
76,".若患者出現嗌乾、時憎女子，身體怠墯，四肢不欲動，不嗜食的症狀，依《素問．風論》所記載，為下列何
臟腑受邪氣影響？
A.腎與肝
B.心與脾
C.肝與脾
D.腎與脾",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
77,".32歲女性患者，數日前出現多汗、惡風、臉腫，經治療後出現熱從胸背部上行至頭、出汗、口乾、小便黃、
目下腫、全身水腫、腹中鳴、身重難以行、月事不來、煩而不能食、正躺則咳嗽。依據《素問．評熱病論》
之內容，關於其病機之敘述下列何者正確？
A.口乾是熱結胃腑的表現
B.小便黃是膀胱實熱的表現
C.煩而不能食是胃熱食積的表現
D.正躺則咳嗽是因為水上迫肺的表現",D,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
78,". 依《素問．風論》，有關五臟風之敘述，下列何者正確？
A.肝風診在鼻下，其色青
B.脾風診在口唇，其色黃
C.腎風診在肌上，其色黑
D.心風診在目下，其色赤",C,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
79,".依《靈樞．周痹》，有關「周痹」之敘述，下列何者正確？
A.周痹，隨脈上下，隨血脈而周遍全身，不能左右，各當其所
B.痛在下上者，先刺其下以過之，後刺其上以脫之
C.必刺其處，勿令復起
D.其慉痛之時，不及定治，而痛已止",A,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
80,".依據《素問．熱論》對於嚴重感染的患者，其出現的病程症狀及病機變化，下列何者正確？
A.出現身熱、譫語的症狀是影響陽明與厥陰
B.出現頭痛、口乾與煩滿是影響太陽與少陰
C.死亡原因是因為少陰氣盡
D.出現突發耳聾是影響少陽與少陰",B,113-中醫基礎醫學（一）（包括中醫醫學史、中醫基礎理論、內經、難經）.csv,
1,".關於《傷寒論》桂枝湯的敘述，下列何者正確？
A.依《傷寒論》原書劑量，桂枝與芍藥比例為 2：1
B.桂枝湯服後宜遍身汗出，如水流漓者益佳
C.服用桂枝湯後，禁生冷、黏滑、肉、麵、五辛、酒酪、臭惡等物
D.依《傷寒論》之敘述，若素有喘病而見桂枝湯證者，可加麻黃、杏仁平喘",C,113-中醫基礎醫學（二）（包括中醫方劑學、中醫藥物學）.csv,
2,".下列何方劑之組成為川芎、柴胡、桔梗、枳殼、茯苓、羌活、獨活、人參、甘草者？
A.《此事難知》九味羌活湯
B.《脾胃論》補中益氣湯
C.《內外傷辨惑論》羌活勝濕湯
D.《小兒藥證直訣》人參敗毒散",D,113-中醫基礎醫學（二）（包括中醫方劑學、中醫藥物學）.csv,
3,".下列何者為《傷寒論》麻子仁丸的藥物組成？①芒硝 ②芍藥 ③杏仁 ④當歸
A.①②
B.①④
C.②③
D.③④",C,113-中醫基礎醫學（二）（包括中醫方劑學、中醫藥物學）.csv,
4,".張先生主訴惡寒、發熱，熱輕寒重，無汗肢冷，倦怠嗜臥，面色蒼白，語言低微，經診察舌淡苔白，脈浮大
無力。治以下列何方最適宜？
A.《傷寒論》麻黃湯
B.《小兒藥證直訣》人參敗毒散
C.《和劑局方》參蘇飲
D.《傷寒六書》再造散",D,113-中醫基礎醫學（二）（包括中醫方劑學、中醫藥物學）.csv,
5,".有關《太平惠民和劑局方》香蘇散之敘述，下列何者最適宜？
A.其功用為疏散風熱，理氣和中
B.本方可用於證見形寒身熱，頭痛，無汗，胸脘痞悶，食慾不振，舌苔薄白，脈浮者
C.其組成為木香、紫蘇葉、陳皮、炙甘草
D.《醫學心悟》加味香蘇散，即為本方加羌活、藿香",B,113-中醫基礎醫學（二）（包括中醫方劑學、中醫藥物學）.csv,
6,".患者證見腹脹痛，臍腹疼痛，按之堅鞕有塊，下利清水，下利後腹滿不減，口乾舌燥，其脈滑實。使用下列
何方劑最適宜？
A.《傷寒論》通脈四逆湯
B.《傷寒論》理中丸
C.《傷寒論》桃花湯
D.《傷寒論》大承氣湯",D,113-中醫基礎醫學（二）（包括中醫方劑學、中醫藥物學）.csv,
