num,question,answer,filename
31,"有關燥熱在衛分的證候，下列何項正確？
(A)發熱較重，惡風較輕，伴有頭痛汗出，鼻塞流黃涕，口微渴，舌邊尖紅，苔薄微黃
(B)發熱惡寒，無汗頭痛，身重脘痞，心煩口渴，舌紅苔白膩，脈象濡數
(C)惡寒，身熱不揚或午後熱勢較重，頭痛如裹，肢體困重，胸脘痞悶，舌苔白膩，脈濡緩
(D)發熱，微惡風寒，少汗，口鼻乾燥，咽喉乾疼，乾咳少痰，舌紅欠潤，苔薄白，脈浮數",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
33,"有關溫病化濕法的敘述，下列何項錯誤？
(A)溫病熱與濕合，特別是在熱重濕輕的情況下，尤須使用本法
(B)化濕法具有抗感染、調整胃腸功能、利尿等作用
(C)化濕法治療濕熱之證，其作用雖不在發汗、退熱，但服藥後常因氣機宣暢、濕濁開透而汗出熱退
(D)辛開苦降適用於濕溫病濕漸化熱，鬱遏於裏",A,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
34,"風溫後期，真陰欲竭，證見身熱面赤，手足心熱甚於手足背，口乾，舌燥，耳聾，脈象虛大，則下
列何方最適宜？
(A)小定風珠 (B)加減復脈湯 (C)大定風珠 (D)救逆湯",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
35,"風溫病變過程中，痰熱內閉心包，用清宮湯送服安宮牛黃丸或至寶丹或紫雪丹，下列相關敘述何
項正確？
(A)清宮湯有清心熱，豁痰開竅之效 (B)安宮牛黃丸長於開竅醒神
(C)至寶丹長於清心豁痰 (D)紫雪丹長於止痙息風",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
36,"有關風溫病候特點，下列敘述何項錯誤？
(A)風溫病邪屬陽邪，其性升散、疏泄、多從口鼻而入
(B)風溫初起以邪在肺衛為病變中心
(C)肺衛之邪不解，則其發展趨向是順傳於陽明或逆傳心包
(D)病至後期，則多見肝腎陰虛之證",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
37,"王綸《明醫雜著》認為治暑之法以下列何者最好？
(A)清心利小便 (B)辛散化濕透熱 (C)辛涼甘潤 (D)辛寒清氣",A,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
38,"「王氏連朴飲」中淡豆鼓的作用為下列何者？
(A)辛散表邪 (B)透達伏熱，領邪外出
(C)宣透濕中蘊熱 (D)醒脾化濕
代號：3112
頁次：8－5",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
39,"濕熱釀痰，蒙蔽心竅，出現神志異常的特徵為下列何者？
(A)其人如狂 (B)昏憒不語 (C)神昏不語 (D)時明時昧",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
40,"濕溫病出現「蒙上流下」的現象，根據薛生白的說法，其病機為何？
(A)濕多熱少 (B)熱多濕少 (C)濕熱蘊毒 (D)濕熱化燥",A,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
41,"伏暑病「邪在少陽」之熱象除「寒熱似瘧」，尚有下列何特點？
(A)身熱午後轉輕，入夜熱退 (B)身熱午後較重，入暮稍減
(C)身熱午後較輕，入暮反劇 (D)身熱午後較重，入暮尤劇",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
42,"關於吳又可論溫疫初起證治之敘述，下列何者錯誤？
(A)認為溫疫初起不可強發其汗，亦不可下，因為汗之徒傷表氣，下之徒傷胃氣
(B)初得之二三日，脈不浮不沉而數，晝熱夜涼，頭身疼痛
(C)認為達原飲中除檳榔、草果、厚朴外，餘四味只是調和之劑
(D)又強調方中所定分兩，大略而已，醫者當臨時斟酌，不可執滯",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
44,"燥邪為病，最易傷津，所以治療以滋潤為主。前人並歸納出秋燥初、中、末三期治療大法，其「中
燥」治法為何？
(A)治氣 (B)增液 (C)治血 (D)和胃",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
45,"下列何者不屬於「氣實」常見的症狀？
(A)胸痞脘悶 (B)痰多喘滿，口開肩聳
(C)自汗，心悸，不安 (D)腹脹吞酸，噯氣",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
46,"宋．朱肱在《南陽活人書》中，認為治療傷寒時，下列何者是辨別表裏虛實的關鍵？
(A)望 (B)聞 (C)問 (D)切",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
47,"程國彭《醫學心悟》認為人身之病，不離乎內傷、外感，而以十九字概括之，除六淫與七情之外，
其餘各項不包括下列何者？
(A)陰虛 (B)陽虛 (C)傷食 (D)藥治",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
48,"關於「纏耳」的敘述，下列何者正確？
(A)可由足少陽、足太陽二經風熱所致 (B)症狀為耳流紅膿
(C)腎虛相火上攻也可能是其發生原因 (D)在秋燥時最常發生",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
49,"某男性牙周病患者，經望診發現其牙齒稀疏鬆動、齒根外露，局部並有出血，但患者不感疼痛，此
應屬於何證型？
(A)腎虛，虛火上炎 (B)脾虛，脾不統血 (C)胃火，灼傷血絡 (D)肝燥，失於濡潤",A,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
50,"某患者突然發生頭髮成片狀脫落，其原因多為下列何者？
(A)腎氣虧損 (B)肝陰不足 (C)血虛受風 (D)精血兩虧
代號：3112
頁次：8－6",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
51,"有關腐膩苔之比較，下列何者錯誤？
(A)腐苔較膩苔易見熱象
(B)膩苔乃陽氣被陰邪所抑
(C)腐苔乃陽氣有餘；膩苔則或為寒濕、或為濕熱
(D)膩苔乃絲狀乳頭數目及其分枝增加；腐苔則絲狀乳頭及輪廓乳頭增加",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
52,"某女性患者每於午後覺疲倦時，先覺頭暈，隨後頭顳側隱隱作痛，吹冷氣或冷風更甚，休息後頭痛緩
解，病程已多年，則下列診斷何者最適宜？屬少陽經外感風寒頭痛 頭痛每於午後發生，故可
診為陰虛頭痛 屬虛性頭痛 屬寒實頭痛
(A) (B) (C) (D)",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
53,"若月經先期而至，經色淡，質稀，則有關月經之問診，下列何者最不可能出現？
(A)經前腹痛 (B)月經量過多 (C)腹痛喜按 (D)經後痛不減或益甚",A,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
54,"有關虛證語聲的特性，下列何者最正確？說話聲小，穩定而持續 語言重覆不相接續 言語
錯亂，說後不自知 自言自語，見人便停止 聲音不穩定，前重後輕
(A) (B) (C) (D)",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
55,"關於「脈學理論」的發展，下列何者錯誤？
(A)王叔和著《脈經》，集漢以前之脈學大成，為現存最早之脈學專著，並曾被翻譯成多種文字
(B)滑壽《診家樞要》：脈者氣血之先也，氣血盛則脈盛，氣血衰則脈衰，氣血熱則脈數，氣血寒則
脈遲，氣血微則脈弱，氣血平則脈治
(C)危亦林《世醫得效方》針對危重疾病提出「十怪脈」
(D)周學海《三指禪》用對比方式，闡述二十四脈之脈象",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
56,"有關「傷津」與「傷陰」的敘述，下列何者錯誤？
(A)溫病氣分症之口渴引飲屬「傷津」
(B)「傷陰」多見於外感熱病後期，「傷津」只出現於外感熱病早期
(C)「傷陰」又稱脫液，較「傷津」為重
(D)「傷陰」與「傷津」的主要鑑別診斷在於舌苔的有無與是否口渴引飲",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
57,"「氣虛證」的主要症候是疲倦乏力，語聲低微，呼吸氣短，自汗，脈細軟無力等，其中何者是臨床
上辨證的關鍵？
(A)疲倦乏力、語聲低微 (B)呼吸氣短、自汗
(C)疲倦乏力、脈細軟無力 (D)呼吸氣短、脈細軟無力",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
58,"張主任於門診帶實習時，和實習醫師們討論「三陰病」病證，下列相關論述何者錯誤？
(A)太陰病是以脾陽不足為主
(B)少陰病的整體病機是心腎機能衰減，抗病力薄弱
(C)少陰下利常伴有口渴，但太陰下利則多不口渴
(D)厥陰病臨床表現複雜，主要有「厥熱勝復」和「上熱下寒」兩類，又以前者較為常見
代號：3112
頁次：8－7",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
59,"某52歲女性患者，來診時主訴便祕已二十多年。回溯至第一胎產後做完月子就開始便祕。平時少有
便意，都是腹悶脹痛才想到要排便，經常五至七天才解便一次。便軟，色黃褐不臭。來診時面色黃
白，自覺易疲倦頭暈，目酸濇，手足端麻。近幾年來為防體重上升，三餐多以蔬果為主食。苔薄舌
淡，脈沉細。請問本病的臨床辨證以下列何者最適當？
(A)脾胃積熱便祕 (B)肝氣鬱結便祕
(C)氣血虧虛便祕 (D)腎陽虛便祕",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
60,"智力減退、性功能減退、小兒發育不良與骨骼萎弱等症，臨床辨證上多屬下列何者？
(A)腎氣不固 (B)腎精不足 (C)腎不納氣 (D)心腎陽虛",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
61,"患者出現精神抑鬱，表情淡漠，寡言呆滯，苔膩，脈弦滑。依其病情，則下列敘述何者正確？
(A)屬狂證痰火上擾 (B)宜治以順氣導痰湯
(C)屬癲證肝鬱氣滯 (D)宜治以養心湯",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
62,"有關中風的辨證，下列敘述何者正確？
(A)中經是以半身不遂、口眼歪邪、偏身麻木，言語蹇澀而神志不清為主症
(B)中風起病時嗜睡而半身不遂，治後而神志清醒，是先中經而後轉中腑，預後好
(C)中風經治療後，神志障礙和半身不遂加重，漸至昏迷，是先中臟而後轉中腑，預後不好
(D)中絡是以肌膚麻木多偏一側、口眼歪邪為主症，病情屬輕",D,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
63,"48歲女性，主訴經常眩暈，遇勞則發，動則加劇，併有心悸失眠，疲倦及食慾不振，舌質淡，脈細。
根據上述資料，則下列敘述何者正確？
(A)本病病機屬腎精虧損，髓海不足 (B)治療可用歸脾湯，補養氣血
(C)脾失健運，上蒙清陽為本病的病機 (D)天麻鈎藤飲是治療此病的主方",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
64,"關於黃疸的敘述，下列何者錯誤？
(A)症見面、目、身膚熏黃，小溲黃赤
(B)白睛發黃常是較早消失的指徵
(C)黃疸亦稱黃癉
(D)唐．孫思邈已認識到某些黃疸病屬於一種具有傳染性之時行熱病",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
65,"有關不寐的歷史沿革，下列敘述何者錯誤？
(A)《傷寒論》：「虛勞虛煩不得眠，黃連阿膠湯主之」
(B)《千金翼方》提出以溫膽湯治療「大病後虛煩不眠」
(C)宋．許叔微創制真珠圓以育陰潛陽，並提出了「日午夜臥服」的觀點
(D)明．戴元禮提出「年高人陽衰不寐」之論",A,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
66,"有關心痛的預防與護理，下列敘述何者錯誤？
(A)氣候的寒溫，對心痛發病有明顯的影響 (B)多食鹹，可導致心痛的發生
(C)宜臥床休息，不可運動 (D)有心痛的病人，疼痛緩解後不能過飽",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
67,"一患者不寐，胸悶心煩，泛惡，噯氣，頭重目眩，苔黃膩，脈滑數，宜用下列何方？
(A)龍膽瀉肝湯 (B)半夏秫米湯 (C)溫膽湯 (D)黃連阿膠湯
代號：3112
頁次：8－8",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
68,"周小姐，26 歲。近為吐酸所苦，其症狀有噯臭腐氣，胃脘飽悶，大便臭穢，口乾口渴。舌質紅苔黃
厚，脈弦滑。下列何方最適合此患者？
(A)香砂六君子湯加吳茱萸 (B)左金丸
(C)烏貝散 (D)平胃散",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
69,"急黃的治療原則，以下列何者最適宜？
(A)清熱利濕，佐以瀉下 (B)清熱解毒，涼營開竅
(C)疏肝利膽，清熱導滯 (D)利濕化濁，佐以清熱",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
70,"內傷咳嗽中，咳聲重濁，色白或帶灰，痰多易出，胸悶脘痞，嘔惡食少，神倦乏力，此為下列何證？
(A)痰熱鬱肺 (B)肺氣虛弱 (C)痰濕蘊肺 (D)寒飲伏肺",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
71,"區別風寒與風熱感冒初起辨證之主要依據為何？
(A)痰量的多寡 (B)口變渴或不渴 (C)發燒之高低 (D)惡風與否",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
72,"哮證緩解期，氣短聲低，喉中常有輕度哮鳴聲，痰清稀色白，平素自汗怕風，易感冒，舌淡苔薄白，
脈弱，下列何方最宜？
(A)麥門冬湯 (B)玉屏風散 (C)射干麻黃湯 (D)七味都氣丸",B,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
73,"有關淋證的敘述，下列何者錯誤？
(A)淋證病機主要是濕熱蘊結下焦，導致膀胱氣化失司
(B)淋證病位在膀胱和腎，且與肝脾有關
(C)淋證併發惡寒、發熱、鼻塞流涕、咳嗽咽痛，宜遵《金匱要略》「淋家不可汗」之戒，不可在方
中配用辛涼解表之劑
(D)淋證從臨床觀察所見，尿痛的輕重程度往往與濕熱邪氣的盛衰成平行關係",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
74,"「關格」的濁犯上焦、邪陷心包型，其治法為何？
(A)宣利氣機，開竅醒神 (B)健脾溫中，開竅醒神
(C)平肝潛陽，開竅醒神 (D)急溫命門，開竅醒神",A,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
75,"唐容川在《血證論》中對心經遺熱之尿血，以下列何方加味治療？
(A)清心蓮子飲 (B)小薊飲子 (C)導赤散 (D)八正散",C,98-中醫臨床醫學(一)（包括傷寒論（學）、溫病學、金匱要略、中醫證治學、中醫診斷學）.csv
